age,yrsed,edcat,yrsempl,income,creddebt,othdebt,default,jobsat,homeown,address,cars,carvalue
47,12,2,8,136,4.468416,5.595584,1,5,0,4,2,75.4
47,12,2,11,59,1.562792,1.741208,1,2,1,4,2,24.6
47,12,2,13,76,2.434432,6.077568,0,2,0,16,2,48.9
47,12,2,1,24,0.843648,1.652352,0,1,1,19,2,13.6
48,12,2,7,49,3.829595,3.275405,0,1,1,16,2,24.4
49,12,2,15,51,3.779712,6.063288,0,5,0,21,2,22.2
49,12,2,22,59,0.309986,4.056014,0,3,1,23,2,27.8
50,12,2,1,31,0.2418,0.2232,0,1,1,9,2,13.7
50,12,2,16,51,0.887655,2.121345,0,4,1,18,2,16.6
50,12,2,26,163,0.751104,4.464896,0,4,0,15,2,63.4
52,12,2,9,66,0.310464,2.461536,0,5,1,28,2,27.5
52,12,2,6,36,1.26144,3.99456,0,4,1,24,2,14.3
52,12,2,27,212,7.24404,14.37996,0,4,1,20,2,95.1
53,12,2,21,83,2.222325,2.010675,0,3,0,10,2,53.3
53,12,2,14,70,1.3797,0.5103,0,4,1,26,2,41.7
54,12,2,8,41,0.609957,2.957043,0,3,1,17,2,20.1
54,12,2,26,155,3.58112,6.33888,0,4,1,25,2,67.7
54,12,2,5,20,1.03964,2.12036,0,4,1,35,2,8
54,12,2,1,51,1.439424,4.986576,0,1,1,27,2,29.5
54,12,2,23,245,3.85385,31.18115,0,5,1,17,2,83.7
54,12,2,5,30,4.2222,0.4278,0,3,1,8,2,20
54,12,2,19,76,1.523116,2.200884,0,4,0,24,2,44.2
55,12,2,10,50,1.0863,1.4637,0,2,1,32,2,31.8
55,12,2,30,81,4.2849,3.8151,0,1,1,32,2,47.4
55,12,2,17,79,2.47744,19.64256,0,2,1,29,2,39.8
55,12,2,12,56,5.427632,11.428368,1,4,0,19,2,31.1
55,12,2,17,60,0.90036,1.55964,0,4,1,27,2,29.5
56,12,2,14,102,2.06448,3.54552,0,2,1,25,2,45.9
56,12,2,28,63,3.932712,2.871288,0,5,1,27,2,37.8
56,12,2,14,35,1.69575,1.87425,0,5,0,32,2,15.6
57,12,2,7,25,0.5475,1.2775,0,2,0,28,2,9.9
57,12,2,19,96,1.575744,3.992256,0,5,1,30,2,50.5
57,12,2,11,78,0.17082,0.60918,0,4,1,19,2,29.5
57,12,2,15,48,1.9968,2.9952,0,1,1,25,2,26.5
57,12,2,20,99,2.580039,9.200961,0,3,1,19,2,39.5
57,12,2,5,35,1.344,2.156,0,3,1,19,2,20.2
60,12,2,20,37,4.501272,3.712728,0,3,1,16,2,17.9
61,12,2,35,129,7.26141,9.50859,0,5,1,25,2,72.5
63,12,2,6,52,2.3478,8.5722,0,3,1,35,2,28.4
64,12,2,11,17,0.743886,1.687114,0,3,0,18,2,8.2
64,12,2,22,19,0.180234,0.408766,0,4,0,13,2,8.7
65,12,2,29,16,1.375808,2.768192,0,5,0,21,2,9.8
65,12,2,34,171,7.159599,18.319401,0,4,0,36,2,88.2
65,12,2,22,11,0.04312,0.49588,0,3,0,15,2,7.9
66,12,2,12,72,0.84672,4.91328,0,4,1,45,2,48
66,12,2,36,242,13.642992,14.429008,0,5,1,37,2,86.3
66,12,2,3,21,0.4095,3.6855,0,1,1,37,2,12.8
68,12,2,7,12,0.656484,2.067516,1,2,1,9,2,5.2
68,12,2,9,24,1.5732,1.7388,0,3,0,27,2,18.2
68,12,2,26,89,1.6643,3.2307,0,1,1,35,2,58.9
68,12,2,18,9,0.253575,0.187425,0,1,1,47,2,3.8
69,12,2,27,18,1.823472,0.444528,0,4,0,25,2,7.1
69,12,2,31,56,2.7468,2.2932,0,5,1,46,2,37.3
69,12,2,27,87,7.40718,6.94782,0,4,0,25,2,34.8
69,12,2,3,12,0.103488,1.072512,0,2,1,21,2,8.2
70,12,2,31,11,0.068992,1.009008,0,4,1,20,2,5.5
70,12,2,18,15,0.3024,1.0476,0,2,1,33,2,6.6
71,12,2,4,12,0.753984,0.590016,1,2,0,22,2,4.6
71,12,2,13,11,0.055594,0.153406,0,5,1,44,2,6.9
71,12,2,12,25,0.0453,0.0547,0,4,0,23,2,9.9
72,12,2,43,29,1.575628,1.150372,0,5,1,31,2,16.9
74,12,2,35,39,3.24675,5.52825,0,5,0,40,2,17
74,12,2,45,323,29.811608,15.085392,1,5,1,51,2,87.7
76,12,2,30,20,0.193,0.307,0,5,0,38,2,9.9
76,12,2,31,11,0.286748,0.791252,0,4,1,16,2,4.1
76,12,2,29,29,0.72036,1.88964,0,3,1,28,2,12.1
76,12,2,28,12,0.340704,0.331296,0,3,1,26,2,5.4
77,12,2,23,53,2.242536,2.103464,0,5,1,18,2,15.4
77,12,2,37,26,1.4235,2.4765,0,4,0,40,2,9.7
77,12,2,10,17,0.014433,0.036567,0,3,0,30,2,9.2
78,12,2,25,20,0.78008,1.17992,0,2,1,51,2,10.2
78,12,2,15,13,0.219076,0.352924,0,3,1,49,2,6.9
78,12,2,49,84,5.785584,15.802416,0,2,1,26,2,50.6
78,12,2,38,9,0.101106,0.267894,0,4,1,30,2,4.1
79,12,2,43,98,6.547086,4.918914,0,5,1,26,2,51.6
18,13,2,0,19,0.086184,1.110816,1,1,0,0,2,8.4
18,13,2,0,15,0.21021,0.52479,0,2,1,0,2,9.1
18,13,2,0,18,0.020034,0.357966,1,1,1,0,2,9.1
18,13,2,0,29,2.21299,1.55701,1,1,1,0,2,13.4
18,13,2,0,16,0.050544,1.821456,0,1,0,0,2,7.5
18,13,2,0,15,0.44928,1.89072,1,1,0,0,2,6.1
18,13,2,0,13,0.067041,0.283959,1,2,0,0,2,9.4
18,13,2,0,17,0.113424,0.702576,0,1,0,0,2,8.1
18,13,2,0,20,0.42672,2.11328,1,1,1,0,2,13.5
18,13,2,0,14,0.115304,0.696696,0,1,0,0,2,5.1
18,13,2,0,28,0.886256,3.705744,1,1,1,0,2,18.8
18,13,2,0,44,3.017784,3.054216,1,2,1,0,2,32.9
18,13,2,0,18,0.309852,1.742148,0,1,1,0,2,10.2
18,13,2,0,14,0.178416,0.829584,1,2,1,0,2,8.2
18,13,2,0,18,0.13545,0.31455,0,2,0,0,2,10.7
18,13,2,0,15,0.225675,0.539325,1,1,1,0,2,3.5
18,13,2,0,25,0.377775,1.347225,1,2,1,0,2,10.8
18,13,2,0,23,0.994934,0.983066,1,1,1,0,2,13
18,13,2,0,16,0.464896,0.559104,0,1,1,0,2,7.9
18,13,2,0,12,0.059904,0.708096,1,1,1,0,2,4.7
18,13,2,0,23,1.1385,2.3115,1,1,1,0,2,11.4
18,13,2,0,29,0.272948,0.481052,1,1,0,0,2,17.7
18,13,2,0,18,0.914004,0.489996,0,1,0,0,2,8.4
18,13,2,0,16,1.366944,1.417056,0,2,1,0,2,6.9
18,13,2,0,13,0.63128,0.40872,0,1,1,0,2,5.4
18,13,2,0,20,0.27216,0.98784,1,1,1,0,2,6.3
18,13,2,0,14,0.147798,0.090202,0,2,1,0,2,7.5
18,13,2,0,17,0.169592,0.561408,0,1,1,0,2,7
18,13,2,0,18,0.592704,2.053296,1,1,1,0,2,10.6
19,13,2,0,14,0.577962,1.368038,1,1,1,0,2,5.5
19,13,2,0,22,0.92796,1.51404,1,1,0,0,2,7.3
19,13,2,0,17,0.170085,0.220915,0,1,1,0,2,6.9
20,13,2,1,21,0.96369,1.76631,0,1,0,0,2,10.1
20,13,2,1,24,0.888624,1.487376,0,1,1,1,2,10.5
20,13,2,0,18,0.187272,0.460728,1,2,1,0,2,9.2
20,13,2,0,18,0.466128,1.405872,1,1,0,0,2,7
21,13,2,0,16,0.985792,1.350208,1,1,0,1,2,11.5
21,13,2,0,17,0.945217,0.601783,0,1,1,1,2,8.7
21,13,2,0,16,0.671424,0.576576,0,1,1,1,2,6
21,13,2,1,17,0.282693,0.890307,0,1,0,0,2,9.5
23,13,2,1,18,0.20007,0.60993,0,1,1,4,2,7.8
23,13,2,0,26,1.798654,3.635346,1,1,0,2,2,9.7
24,13,2,1,33,0.792396,1.484604,1,2,1,4,2,24
24,13,2,1,20,0.26462,1.75538,1,1,0,4,2,8.8
25,13,2,0,24,1.1484,2.4516,0,1,1,5,2,10.7
25,13,2,0,32,0.461472,1.746528,0,5,1,4,2,17.3
25,13,2,4,17,0.522784,1.585216,0,2,1,4,2,7.2
25,13,2,3,36,0.5832,1.5768,0,3,1,6,2,15.8
26,13,2,0,25,0.5152,0.6348,0,5,1,3,2,13.7
26,13,2,4,15,0.12075,0.92925,0,2,1,2,2,3.5
26,13,2,2,52,1.35876,2.69724,0,2,1,5,2,36.3
26,13,2,1,18,0.3294,0.7506,1,1,0,4,2,7.9
27,13,2,3,43,0.901968,2.366032,1,3,1,7,2,24.4
28,13,2,1,28,0.328328,0.819672,0,5,1,3,2,16.8
28,13,2,4,29,2.065496,1.298504,1,5,0,3,2,18
29,13,2,2,20,0.32864,0.19136,0,3,0,0,2,10.7
29,13,2,4,42,2.048466,4.293534,0,2,1,8,2,19.2
29,13,2,5,31,0.64728,2.14272,0,2,0,5,2,14.4
30,13,2,4,27,1.324188,8.557812,1,3,1,8,2,9.9
30,13,2,2,32,0.147392,1.356608,1,1,1,7,2,15.2
31,13,2,6,29,0.927768,2.668232,1,5,0,1,2,15.2
31,13,2,3,37,0.4588,5.2762,1,1,1,5,2,20.1
31,13,2,3,36,2.176272,2.107728,0,4,0,5,2,18.9
31,13,2,6,27,1.18503,1.37997,0,4,0,2,2,10.7
32,13,2,1,62,1.609272,6.202728,1,1,0,8,2,24.6
32,13,2,3,29,1.858146,1.563854,0,2,1,11,2,11.4
32,13,2,7,50,0.3864,1.0136,0,2,1,7,2,27.7
34,13,2,8,29,1.860872,1.155128,1,5,0,5,2,17.1
35,13,2,6,38,1.44153,0.26847,0,4,0,8,2,19.6
35,13,2,6,23,0.683008,1.984992,0,5,1,12,2,11.9
36,13,2,11,42,0.24087,1.06113,0,1,1,13,2,19.6
36,13,2,14,60,1.06602,5.47398,0,4,1,10,2,27.7
36,13,2,7,47,0.37835,1.26665,0,2,0,8,2,15.4
37,13,2,3,16,0.653248,1.234752,1,2,0,7,2,7.6
37,13,2,5,82,8.187864,4.686136,1,3,0,7,2,38.1
37,13,2,6,27,0.761211,2.505789,0,2,1,11,2,13.1
38,13,2,6,52,2.749968,9.002032,1,2,0,12,2,25.5
38,13,2,6,29,1.247319,1.101681,0,3,1,6,2,17.7
39,13,2,15,80,1.45888,6.06112,0,2,0,15,2,35.2
41,13,2,17,97,13.052514,10.809486,1,5,1,17,2,54
41,13,2,6,73,3.283686,5.403314,1,4,1,8,2,45.6
41,13,2,4,34,1.765382,2.892618,0,1,0,5,2,20.6
41,13,2,13,74,4.352088,8.153912,0,3,1,19,2,48.7
41,13,2,17,48,4.089936,2.582064,1,5,1,21,2,28
41,13,2,10,81,2.20968,7.83432,0,3,1,14,2,44.4
41,13,2,15,44,0.32164,3.41836,0,3,1,15,2,21.4
42,13,2,4,38,2.039232,1.228768,0,2,1,16,2,20
43,13,2,5,32,1.343232,5.440768,1,5,1,6,2,12.9
43,13,2,4,20,0.2703,1.4297,0,2,1,20,2,13.7
43,13,2,2,50,1.7799,3.3201,1,2,0,9,2,19.1
43,13,2,6,88,0.402688,8.749312,0,5,1,5,2,35.3
44,13,2,5,28,2.572416,1.459584,0,3,1,14,2,10.7
44,13,2,2,43,1.082998,1.024002,1,4,1,6,2,18.2
44,13,2,11,38,1.2331,2.9469,0,2,0,18,2,22.5
45,13,2,11,59,1.006894,1.707106,0,2,1,23,2,38.3
45,13,2,15,57,1.29789,1.32411,0,3,1,24,2,30.4
45,13,2,3,18,0.580734,0.805266,0,4,0,6,2,9
45,13,2,2,36,0.809676,4.482324,0,1,1,18,2,18.3
45,13,2,1,26,0.98176,0.68224,0,3,0,8,2,11.5
45,13,2,12,70,0.9632,5.0568,0,5,0,1,2,29.9
46,13,2,11,213,2.437785,5.017215,0,5,1,15,2,85.8
46,13,2,17,80,2.5792,7.3408,0,3,0,17,2,34.9
46,13,2,9,68,3.59856,4.56144,0,5,0,19,2,37.7
47,13,2,11,53,3.528104,2.089896,1,4,0,12,2,28.3
48,13,2,9,34,0.870264,4.637736,0,4,1,21,2,18.1
48,13,2,19,119,1.545572,6.546428,0,5,1,20,2,92.4
48,13,2,22,67,0.222574,0.514426,0,5,1,15,2,36
49,13,2,18,38,1.03208,1.09592,0,4,0,17,2,14.5
49,13,2,4,71,2.135964,5.603036,0,5,0,14,2,23.5
50,13,2,12,71,2.88189,2.94011,0,5,1,16,2,45.7
50,13,2,2,61,0.511424,3.392576,0,2,1,17,2,23
51,13,2,10,76,0.569088,2.166912,0,3,1,26,2,42.4
51,13,2,23,173,8.898428,17.743572,1,5,1,23,2,87.4
51,13,2,3,22,0.12771,0.81829,0,3,1,8,2,12.5
51,13,2,19,84,2.623824,8.884176,0,2,1,25,2,40.6
52,13,2,2,27,1.227636,1.688364,0,2,1,23,2,12.7
52,13,2,4,57,0.341088,1.482912,0,1,1,30,2,26.8
52,13,2,10,60,0.17172,3.00828,0,3,1,24,2,25.2
53,13,2,17,192,0.829056,5.698944,0,4,1,29,2,95.8
54,13,2,23,136,0.228616,5.347384,0,1,1,17,2,91.1
55,13,2,5,32,1.725504,4.962496,0,2,0,22,2,16.3
56,13,2,4,48,2.560896,5.647104,0,1,1,20,2,25.4
56,13,2,11,77,3.781085,8.615915,0,5,1,24,2,45.4
58,13,2,24,19,0.254505,0.638495,0,4,0,24,2,7
58,13,2,20,77,1.479555,3.371445,0,5,1,18,2,44
59,13,2,5,67,1.790508,5.043492,0,2,1,22,2,24.6
59,13,2,4,50,1.84815,3.70185,0,3,1,26,2,22.1
59,13,2,17,57,5.430618,2.207382,0,3,1,19,2,27.8
59,13,2,15,39,1.158144,1.337856,0,5,1,31,2,17.9
59,13,2,6,26,2.233088,2.342912,1,3,1,21,2,14
60,13,2,2,30,0.7503,2.9097,0,4,1,31,2,20.9
60,13,2,3,48,1.35072,11.51328,0,1,1,30,2,25
60,13,2,10,73,3.05505,7.89495,0,4,1,18,2,39.5
61,13,2,32,180,13.8852,11.3148,1,5,1,20,2,79.3
61,13,2,5,38,1.017944,1.794056,0,4,1,11,2,20.1
61,13,2,5,61,3.03048,1.36152,0,2,0,27,2,32.6
61,13,2,29,29,0.397271,2.589729,0,5,1,27,2,15.5
61,13,2,16,52,1.881308,5.554692,0,3,1,28,2,33.1
61,13,2,16,105,2.7405,6.3945,0,4,1,34,2,55.7
61,13,2,6,42,5.36403,6.68997,1,3,0,12,2,27.5
62,13,2,30,182,28.84882,18.83518,1,3,1,39,2,91.1
62,13,2,25,276,44.24556,19.23444,1,2,1,39,2,88.8
63,13,2,11,10,0.15792,0.78208,0,5,1,20,2,5.1
63,13,2,24,215,8.13732,27.55268,1,5,0,9,2,89.7
63,13,2,32,55,1.390125,2.734875,0,5,1,24,2,32.7
63,13,2,6,39,0.435864,1.280136,0,3,0,14,2,27
63,13,2,12,33,0.53196,1.18404,0,3,1,42,2,17.7
64,13,2,7,58,0.97614,9.86986,0,4,1,34,2,25.9
64,13,2,23,113,8.04108,5.51892,0,5,1,34,2,53.1
65,13,2,10,11,0.165495,0.483505,0,3,1,17,2,4.9
65,13,2,2,27,0.45279,0.70821,0,1,1,11,2,11.9
66,13,2,26,49,0.868819,6.432181,0,4,0,15,2,22.9
66,13,2,25,167,5.95355,13.25145,0,3,1,33,2,65.2
66,13,2,3,36,1.038096,2.165904,0,2,0,40,2,17.2
66,13,2,16,64,0.74112,3.09888,0,3,1,27,2,25.9
66,13,2,13,18,0.199332,0.682668,0,2,0,35,2,5.6
66,13,2,25,18,0.236052,2.751948,0,5,0,16,2,8.5
66,13,2,18,51,1.487772,1.878228,0,5,1,37,2,22.3
67,13,2,15,92,3.7168,5.4832,0,4,1,18,2,25.5
67,13,2,8,70,0.34048,0.98952,0,4,1,24,2,42.2
68,13,2,10,11,0.152955,0.342045,0,3,1,22,2,4.9
68,13,2,12,10,0.738,0.902,1,3,0,4,2,4.8
68,13,2,17,50,0.14245,1.70755,0,5,0,25,2,31.9
69,13,2,19,91,3.546816,4.097184,0,5,1,26,2,48.3
70,13,2,20,10,0.00588,0.05412,0,5,0,14,2,5
70,13,2,10,9,0.66357,0.65043,0,4,1,35,2,3.9
70,13,2,37,9,0.29484,0.78516,0,4,0,20,2,5.7
70,13,2,4,34,0.96237,10.35963,0,3,0,35,2,12
70,13,2,8,9,0.456624,0.902376,0,4,1,23,2,5.8
71,13,2,22,24,0.133488,2.338512,0,4,1,48,2,8.8
73,13,2,9,10,1.18104,1.47896,0,3,0,21,2,4
73,13,2,33,113,16.159339,8.361661,0,5,1,38,2,60.5
74,13,2,17,23,0.407146,2.030854,0,4,1,29,2,11.6
75,13,2,6,14,0.313614,0.484386,0,4,0,18,2,6.6
76,13,2,10,53,3.795966,3.518034,0,2,0,34,2,24.9
76,13,2,13,23,1.10055,2.34945,0,3,1,48,2,10.4
77,13,2,5,11,0.37873,0.83127,0,5,0,20,2,3.6
77,13,2,39,60,0.53262,1.44738,0,2,0,3,2,24.7
79,13,2,34,16,0.376672,0.887328,0,4,0,44,2,8.5
79,13,2,35,24,0.376872,0.607128,0,3,0,7,2,8.8
19,14,2,0,15,0.536895,0.918105,1,1,1,0,2,7.2
19,14,2,0,19,0.407531,4.171469,1,2,1,0,2,6.6
19,14,2,0,17,0.620585,0.212415,0,1,1,0,2,9.2
19,14,2,0,14,1.3468,0.7252,1,4,0,0,2,6.6
19,14,2,0,20,1.12924,3.23076,1,1,0,0,2,10.8
19,14,2,0,17,0.185759,0.647241,0,2,1,0,2,9.8
19,14,2,0,13,0.00728,0.20072,1,1,1,0,2,5.8
19,14,2,0,17,0.640458,0.685542,0,1,1,0,2,12.1
19,14,2,0,20,0.63012,1.14988,0,1,0,0,2,8.1
19,14,2,0,16,1.163712,0.948288,1,3,0,0,2,10.1
19,14,2,0,16,0.332928,0.483072,1,3,0,0,2,8.6
19,14,2,0,35,0.428085,2.406915,1,3,0,0,2,14.2
19,14,2,0,27,0.399168,1.112832,1,1,1,0,2,13.4
19,14,2,0,32,2.19744,1.29056,0,2,0,0,2,13.7
19,14,2,0,21,0.047628,0.834372,0,2,0,0,2,9.9
19,14,2,0,23,1.395387,1.065613,0,1,1,0,2,9.6
19,14,2,0,13,0.824499,0.306501,1,1,1,0,2,3.9
19,14,2,0,22,0.521642,2.360358,1,1,0,0,2,9.5
19,14,2,0,32,0.150176,0.457824,0,3,1,0,2,15.2
19,14,2,0,17,0.198101,0.532899,1,1,1,0,2,7.2
19,14,2,0,24,2.574768,2.081232,1,1,1,0,2,12.9
20,14,2,0,25,0.3173,0.1577,0,1,1,1,2,12.6
20,14,2,0,22,1.199528,2.584472,1,1,0,0,2,10.4
20,14,2,0,26,0.5265,0.8775,0,2,1,0,2,14.6
20,14,2,0,25,0.2232,0.1768,0,2,0,1,2,10
20,14,2,0,23,4.487967,2.343033,1,1,1,1,2,14.9
21,14,2,0,18,0.49491,0.31509,0,1,1,1,2,9.8
21,14,2,1,25,0.455775,1.019225,0,2,1,1,2,16
21,14,2,0,14,0.17136,2.20864,1,1,0,0,2,6.5
21,14,2,0,17,0.77894,0.56406,1,1,1,1,2,7.3
21,14,2,1,22,0.001364,0.020636,0,2,0,1,2,10.3
22,14,2,0,18,2.5389,1.3671,1,1,1,2,2,7.3
22,14,2,1,16,1.111808,1.640192,0,2,1,3,2,11.4
22,14,2,2,25,0.6264,1.1736,1,1,0,1,2,12.1
23,14,2,0,21,0.33516,1.65984,0,2,1,1,2,10.5
24,14,2,1,25,0.0588,0.5412,0,2,1,4,2,13
24,14,2,2,27,0.882414,1.223586,0,1,0,3,2,11.9
25,14,2,2,27,1.215297,1.565703,1,2,0,5,2,10.9
25,14,2,1,25,0.9768,1.4232,1,1,0,3,2,11
25,14,2,3,29,1.118733,1.114267,0,4,1,2,2,18.6
26,14,2,1,19,0.317053,0.461947,1,3,0,2,2,10.1
26,14,2,2,37,6.571422,4.417578,1,3,0,3,2,25.6
26,14,2,3,29,0.01044,1.03356,0,4,0,4,2,11.6
27,14,2,4,35,0.835135,2.909865,1,5,1,2,2,17.3
27,14,2,4,37,1.191918,2.175082,1,5,1,5,2,18.4
27,14,2,0,28,0.177184,0.214816,0,1,1,5,2,11.9
28,14,2,0,25,0.48645,0.68855,0,1,1,8,2,11.1
28,14,2,2,22,0.31746,1.11254,0,3,1,4,2,16.3
28,14,2,3,24,0.46644,2.29356,0,3,1,6,2,15.8
29,14,2,0,24,0.724224,1.483776,1,1,1,7,2,12.2
31,14,2,1,42,4.106214,4.839786,1,1,1,11,2,15.6
31,14,2,0,38,2.069024,4.238976,1,2,0,1,2,16.6
31,14,2,5,26,2.60091,2.46909,0,3,0,4,2,11.6
31,14,2,1,30,2.51181,3.15819,1,3,0,4,2,18.8
31,14,2,3,68,1.325388,4.726612,0,3,1,7,2,34
31,14,2,1,17,0.629918,1.019082,0,2,1,7,2,9.6
32,14,2,5,25,0.076,0.874,0,3,0,4,2,11.8
32,14,2,4,22,0.263296,3.850704,1,2,0,6,2,11.5
33,14,2,4,82,3.745596,1.912404,0,4,1,5,2,58.4
33,14,2,5,53,1.01495,1.63505,0,1,0,8,2,12.4
33,14,2,2,28,0.86072,2.10728,1,4,1,9,2,11.5
33,14,2,3,42,0.315168,0.272832,0,4,0,2,2,23.4
33,14,2,6,23,0.311489,0.355511,0,1,0,1,2,12.3
34,14,2,6,64,1.17568,2.34432,0,2,1,15,2,31.7
34,14,2,8,26,1.882816,1.913184,0,4,0,10,2,6.8
34,14,2,1,48,0.586656,0.277344,0,3,1,6,2,28.3
34,14,2,3,25,1.8483,4.2517,0,3,1,13,2,11
35,14,2,4,22,0.391996,0.906004,0,1,0,5,2,12
35,14,2,0,29,1.308045,1.388955,1,1,1,11,2,13.4
35,14,2,5,34,1.961256,0.622744,0,4,0,8,2,16
35,14,2,8,35,0.326235,1.038765,0,2,1,7,2,16.8
35,14,2,10,53,0.592116,5.449884,0,5,1,13,2,25.8
35,14,2,6,60,0.0234,0.0966,0,1,1,11,2,23.6
35,14,2,2,32,0.060544,1.315456,0,1,1,14,2,17.8
36,14,2,4,56,3.179904,1.188096,1,4,0,10,2,26
36,14,2,5,22,0.41602,0.92598,0,2,1,16,2,9.9
36,14,2,5,17,0.17952,0.94248,0,2,1,10,2,7.1
37,14,2,6,39,0.440622,1.197378,0,4,1,4,2,18.2
37,14,2,12,30,0.95811,2.31189,0,5,1,15,2,13.3
38,14,2,11,71,3.100002,4.993998,0,2,0,10,2,18.8
38,14,2,1,28,1.739556,1.536444,0,1,0,2,2,13.2
38,14,2,7,43,0.146888,0.154112,0,2,1,12,2,28.7
38,14,2,9,53,1.32076,0.79924,0,5,1,14,2,18.7
38,14,2,12,74,0.97236,1.24764,0,1,1,7,2,41.2
39,14,2,9,145,1.984905,1.930095,0,3,1,10,2,73.5
39,14,2,5,66,1.221264,15.740736,0,4,1,11,2,24.4
40,14,2,3,46,2.281968,1.306032,0,2,0,7,2,21.4
40,14,2,1,44,3.924668,4.479332,1,1,0,11,2,20.3
40,14,2,8,61,2.499597,2.807403,0,5,1,8,2,26.7
41,14,2,19,43,2.622871,5.160129,1,4,0,12,2,17.5
41,14,2,10,30,0.2898,0.6102,0,3,1,8,2,17
41,14,2,2,28,0.9261,5.9339,0,3,0,8,2,12.8
41,14,2,10,51,5.77269,2.08131,1,2,1,14,2,24.6
41,14,2,1,17,0.480029,2.086971,0,1,0,21,2,6.5
42,14,2,3,34,0.67473,4.32327,0,4,1,16,2,11.9
42,14,2,9,72,3.071952,2.544048,1,5,1,14,2,33.9
42,14,2,13,91,1.708798,5.753202,0,4,1,8,2,50.1
42,14,2,13,54,0.19764,3.09636,0,5,1,21,2,29.5
43,14,2,13,50,0.8925,5.0575,0,3,1,12,2,14
45,14,2,16,52,1.831648,1.704352,0,5,1,18,2,23.9
45,14,2,11,35,0.26166,0.47334,0,1,1,7,2,8
45,14,2,3,30,2.1012,1.9788,0,4,1,23,2,15.4
45,14,2,20,161,2.77242,6.88758,0,2,1,19,2,60.3
46,14,2,12,81,2.588355,3.648645,1,4,1,19,2,42.5
46,14,2,2,33,0.597102,2.141898,0,4,0,13,2,17.1
47,14,2,14,79,2.709147,2.899853,0,4,0,13,2,33.2
48,14,2,11,90,3.61584,2.86416,0,5,1,10,2,58.1
48,14,2,4,29,0.064148,0.747852,0,2,1,3,2,15.6
48,14,2,19,186,13.976784,9.087216,1,3,1,17,2,91.7
48,14,2,4,46,0.060858,0.261142,0,3,1,13,2,25.7
48,14,2,14,124,4.8732,11.3708,0,5,1,5,2,51.1
49,14,2,12,80,1.35744,2.00256,0,4,1,22,2,39.9
49,14,2,11,86,3.805844,1.182156,0,2,1,26,2,37.4
49,14,2,10,55,5.46315,3.00685,0,3,0,23,2,16.9
49,14,2,14,181,2.32947,11.78853,1,3,1,22,2,87.6
50,14,2,2,26,0.363168,3.380832,1,3,1,23,2,13.3
50,14,2,6,70,2.40828,10.75172,0,5,1,29,2,33.4
50,14,2,12,48,1.39104,4.12896,0,4,1,23,2,30.6
51,14,2,11,35,3.41334,1.10166,1,3,0,18,2,16.6
51,14,2,18,187,0.357357,3.569643,0,4,1,26,2,80.3
51,14,2,10,99,4.665276,10.580724,0,5,1,24,2,39.4
51,14,2,19,56,0.594048,1.309952,0,3,1,25,2,28.6
51,14,2,7,73,1.014992,4.752008,0,5,1,14,2,35.8
51,14,2,6,83,3.3366,9.1134,1,5,1,12,2,40
51,14,2,17,75,1.592175,3.732825,0,5,1,17,2,32.1
52,14,2,10,77,0.501809,0.961191,0,2,0,21,2,25.6
52,14,2,3,41,1.6031,1.8819,0,5,0,23,2,31
52,14,2,12,65,3.30603,7.93897,0,5,0,18,2,20.4
52,14,2,1,20,0.5858,0.5742,0,1,1,22,2,12.2
53,14,2,2,18,0.220374,2.641626,0,1,1,27,2,7.5
53,14,2,5,34,2.361606,2.296394,0,3,1,25,2,18.9
54,14,2,8,24,0.101088,1.842912,0,5,0,18,2,16.8
54,14,2,8,62,2.64771,1.87829,1,4,0,6,2,28.6
55,14,2,19,112,10.552752,18.679248,0,4,0,10,2,62.6
55,14,2,11,69,3.517482,1.381518,0,5,0,12,2,29.1
55,14,2,11,46,0.90068,1.62932,0,2,1,22,2,23.4
55,14,2,18,261,4.537485,11.383515,0,5,1,27,2,88.1
56,14,2,17,64,0.375936,3.848064,0,3,0,20,2,30.6
56,14,2,24,12,1.040076,1.035924,0,1,0,20,2,4.3
56,14,2,20,49,0.32585,0.89915,0,4,0,27,2,28
56,14,2,14,50,0.852,1.148,0,5,0,21,2,23.9
57,14,2,6,29,0.61132,1.85368,0,2,1,17,2,19.1
57,14,2,3,48,0.584304,1.191696,0,5,1,32,2,27.5
57,14,2,21,31,5.080435,6.234565,0,5,1,25,2,17
58,14,2,15,82,0.261744,4.412256,0,4,0,16,2,46.2
59,14,2,1,39,0.285012,0.806988,0,3,1,25,2,22.9
59,14,2,5,36,0.11232,4.56768,0,4,0,25,2,24.1
59,14,2,4,54,1.38672,5.09328,0,2,1,15,2,22.6
60,14,2,34,12,0.953904,1.050096,0,4,1,13,2,8.3
60,14,2,14,10,0.19482,0.31518,0,1,1,27,2,3.1
60,14,2,25,23,0.761484,1.285516,0,5,1,14,2,9.2
61,14,2,20,61,2.216313,3.822687,0,3,1,15,2,35.4
61,14,2,1,9,0.07263,0.19737,0,1,0,29,2,3.8
62,14,2,13,64,0.15872,0.35328,0,5,0,13,2,30.8
62,14,2,11,65,4.8048,5.2052,0,3,1,31,2,28
62,14,2,9,45,1.194165,4.160835,0,1,0,0,2,19.7
63,14,2,11,179,3.278564,3.523436,0,3,1,40,2,94.4
63,14,2,3,31,0.230175,0.544825,0,1,1,30,2,13.6
